,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6591,5832-XKAES,Male,0,0,0,2,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.8,134.7,1
6592,3205-MXZRA,Male,0,0,0,26,1,No,DSL,No,0,0,1,1,0,One year,0,Credit card (automatic),59.45,1507,0
6593,4701-AHWMW,Male,0,1,0,55,0,No phone service,DSL,No,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),54.55,2978.3,1
6594,8317-BVKSO,Male,0,0,0,14,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.05,299.3,0
6595,5702-KVQRD,Male,0,1,0,71,1,No,DSL,Yes,0,1,1,1,1,Two year,1,Electronic check,82.55,5832.65,0
6596,0083-PIVIK,Male,0,0,0,64,1,Yes,DSL,Yes,1,1,1,1,0,One year,0,Electronic check,81.25,5567.55,0
6597,9210-IAHGH,Female,0,0,0,7,1,No,DSL,No,0,0,1,1,1,Month-to-month,1,Credit card (automatic),70.75,450.8,1
6598,6169-PGNCD,Female,0,0,0,57,1,No,DSL,Yes,1,1,1,1,0,Two year,1,Credit card (automatic),74.3,4166.35,0
6599,0023-XUOPT,Female,0,1,0,13,1,Yes,Fiber optic,No,1,1,0,1,0,Month-to-month,0,Electronic check,94.1,1215.6,1
6600,4592-IWTJI,Female,0,1,1,3,0,No phone service,DSL,Yes,0,0,0,0,0,Month-to-month,0,Credit card (automatic),29.7,91.7,1
6601,4909-JOUPP,Male,1,1,0,72,1,Yes,Fiber optic,No,1,1,1,1,1,Two year,0,Credit card (automatic),109.7,7898.45,0
6602,4657-FWVFY,Female,0,1,1,40,1,Yes,Fiber optic,No,1,1,0,1,0,Month-to-month,1,Credit card (automatic),96.35,3915.4,0
6603,2257-BOVXD,Male,0,1,0,14,1,Yes,DSL,No,0,0,1,1,0,Month-to-month,1,Credit card (automatic),66.6,979.5,0
6604,7729-JTEEC,Male,0,1,1,2,1,No,DSL,No,0,0,0,0,0,Month-to-month,1,Electronic check,44.5,90.05,0
6605,7632-MNYOY,Male,1,0,0,66,1,Yes,Fiber optic,No,1,1,1,1,1,One year,0,Credit card (automatic),110.9,7432.05,1
6606,6518-LGAOV,Female,0,1,0,38,1,Yes,Fiber optic,No,0,1,1,1,1,Month-to-month,1,Electronic check,105.0,4026.4,1
6607,7242-QZLXF,Male,0,0,1,1,0,No phone service,DSL,No,0,0,0,0,0,Month-to-month,1,Electronic check,25.3,25.3,1
6608,4576-CSAJH,Male,0,0,0,22,1,No,DSL,No,1,0,1,0,0,One year,1,Credit card (automatic),55.15,1193.05,1
6609,1000-AJSLD,Male,0,0,0,1,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.1,20.1,1
6610,9696-RMYBA,Male,0,0,0,5,1,No,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Mailed check,80.1,398.55,0
6611,8690-UPCZI,Male,0,1,1,29,1,Yes,DSL,Yes,0,0,1,1,0,One year,0,Bank transfer (automatic),69.05,1958.45,0
6612,1062-LHZOD,Male,0,1,1,1,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Mailed check,69.9,69.9,1
6613,9770-LXDBK,Female,0,0,0,3,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,63.15,0
6614,4086-WITJG,Male,0,1,1,71,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,1301.1,0
6615,8344-WFMFH,Male,0,0,1,9,1,No,DSL,No,1,0,0,0,0,Month-to-month,1,Electronic check,50.1,484.05,0
6616,9600-NAXZN,Male,0,0,0,43,1,Yes,Fiber optic,No,1,0,0,1,1,Month-to-month,1,Electronic check,101.4,4528,1
6617,8822-KNBHV,Female,0,0,0,48,1,Yes,DSL,Yes,1,1,0,1,1,One year,1,Credit card (automatic),83.45,3887.85,0
6618,8404-FYDIB,Male,0,0,0,26,1,Yes,Fiber optic,Yes,1,0,0,0,0,Month-to-month,1,Credit card (automatic),86.65,2208.75,0
6619,2791-SFVEW,Female,0,0,0,9,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.15,238.15,0
6620,6457-USBER,Male,0,0,0,1,1,No,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,80.8,80.8,1
6621,6762-NSODU,Female,0,1,1,46,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.4,958.15,0
6622,4662-EKDPQ,Male,0,0,0,2,1,Yes,DSL,No,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),62.05,118.3,1
6623,9248-OJYKK,Male,1,0,0,1,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,76.45,76.45,1
6624,9888-ZCUMM,Male,0,1,1,64,0,No phone service,DSL,Yes,0,1,1,1,1,Two year,1,Bank transfer (automatic),60.05,3845.45,0
6625,3398-FSHON,Female,1,0,0,12,1,Yes,Fiber optic,No,1,0,0,1,0,Month-to-month,1,Electronic check,91.3,1094.5,1
6626,3319-DWOEP,Male,1,1,0,6,1,No,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Electronic check,95.75,573.75,1
6627,1074-WVEVG,Female,0,1,0,59,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.35,1267,0
6628,9979-RGMZT,Female,0,0,0,7,1,No,Fiber optic,No,1,0,0,1,1,One year,1,Mailed check,94.05,633.45,0
6629,6437-UDQJM,Female,1,1,0,72,1,Yes,DSL,Yes,1,1,0,1,1,Two year,1,Credit card (automatic),84.1,6129.65,0
6630,1226-IENZN,Male,1,0,0,16,1,No,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,78.75,1218.25,0
6631,2108-GLPQB,Male,0,1,0,25,1,Yes,DSL,No,0,1,0,0,0,Month-to-month,0,Credit card (automatic),55.55,1405.3,0
6632,9259-PACGQ,Female,0,1,0,34,1,Yes,DSL,Yes,1,0,1,0,0,Month-to-month,0,Electronic check,62.65,2274.9,1
6633,4415-IJZTP,Female,0,0,0,1,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,74.5,74.5,1
6634,1465-VINDH,Female,0,1,1,10,1,Yes,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Credit card (automatic),102.1,1068.85,1
6635,5474-LAMUQ,Male,0,1,0,24,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,533.9,0
6636,3468-DRVQJ,Female,0,1,1,10,1,Yes,DSL,Yes,1,0,0,1,0,One year,0,Electronic check,70.3,676.15,0
6637,1122-YJBCS,Male,0,1,0,69,1,No,DSL,Yes,1,0,0,0,0,One year,1,Credit card (automatic),53.65,3804.4,0
6638,4990-ALDGW,Male,0,0,0,57,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.75,1118.8,0
6639,4816-OKWNX,Male,0,1,1,50,1,No,Fiber optic,No,1,1,1,1,1,One year,1,Bank transfer (automatic),103.4,5236.4,0
6640,3315-IKYZQ,Male,0,1,1,28,0,No phone service,DSL,Yes,0,1,1,1,0,One year,0,Mailed check,50.8,1386.8,0
6641,2810-FTLEM,Female,0,0,0,16,1,No,DSL,Yes,0,0,0,0,0,Month-to-month,1,Electronic check,50.15,762.25,1
6642,4747-LCAQL,Male,0,0,0,25,1,No,DSL,Yes,1,0,1,1,1,Month-to-month,1,Mailed check,79.0,1902,0
6643,3411-WLRSQ,Female,1,1,0,3,1,No,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.6,239.05,0
6644,0898-XCGTF,Male,0,1,0,61,1,Yes,Fiber optic,No,0,0,0,1,1,One year,1,Bank transfer (automatic),96.5,5673.7,0
6645,8006-PYCSW,Female,0,0,0,2,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.1,39.8,0
6646,8249-THVEC,Male,0,1,1,51,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.4,997.75,0
6647,8722-PRFDV,Female,0,1,1,71,1,No,DSL,Yes,0,1,0,1,1,Two year,0,Credit card (automatic),77.55,5574.35,0
6648,2164-SOQXL,Female,0,1,1,20,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,406.05,0
6649,4020-KIUDI,Male,0,1,1,6,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.85,138.85,0
6650,5850-BDWCY,Female,0,0,0,6,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,123.65,0
6651,2038-YSEZE,Female,0,0,0,29,1,Yes,DSL,Yes,1,0,1,0,0,Month-to-month,0,Mailed check,67.45,1801.1,0
6652,0827-ITJPH,Male,0,0,0,36,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),18.55,689,0
6653,8799-OXZMD,Female,0,0,0,28,0,No phone service,DSL,No,0,1,0,0,0,Month-to-month,1,Mailed check,29.75,790.7,0
6654,1925-TIBLE,Female,0,1,0,7,1,Yes,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Electronic check,86.5,582.5,1
6655,1705-GUHPV,Female,0,0,0,63,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.2,1618.2,0
6656,4779-ZGICK,Male,0,1,1,48,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,23.55,1173.35,0
6657,0048-PIHNL,Female,0,1,0,49,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.45,900.9,0
6658,0818-OCPZO,Male,1,0,0,27,1,Yes,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Electronic check,81.45,2122.05,1
6659,3967-KXAPS,Male,0,1,0,72,1,Yes,DSL,Yes,1,1,1,1,1,Two year,0,Credit card (automatic),92.3,6719.9,0
6660,1447-GIQMR,Male,0,1,0,1,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,69.15,69.15,1
6661,3704-IEAXF,Female,0,1,1,72,0,No phone service,DSL,No,1,0,1,1,1,Two year,0,Credit card (automatic),53.65,3784,0
6662,6810-VCAEX,Female,0,0,0,47,0,No phone service,DSL,Yes,1,0,1,0,0,One year,0,Credit card (automatic),39.65,1798.65,0
6663,0674-EYYZV,Female,0,0,0,1,1,No,DSL,No,0,0,0,1,0,Month-to-month,1,Electronic check,54.65,54.65,0
6664,4480-MBMLB,Female,0,0,0,36,1,Yes,Fiber optic,No,1,1,0,1,1,One year,1,Bank transfer (automatic),104.8,3886.45,0
6665,1395-OFUWC,Male,0,1,1,43,0,No phone service,DSL,No,1,0,0,0,0,Month-to-month,0,Credit card (automatic),29.3,1224.05,0
6666,0822-QGCXA,Female,1,1,0,27,1,Yes,DSL,No,1,1,1,1,1,Month-to-month,0,Electronic check,83.85,2310.2,0
6667,0872-NXJYS,Female,0,0,0,9,1,No,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,79.55,723.4,1
6668,2832-KJCRD,Female,0,0,0,38,1,Yes,Fiber optic,No,0,1,1,1,1,Month-to-month,1,Electronic check,103.65,3988.5,0
6669,3588-WSTTJ,Female,1,0,0,35,1,Yes,Fiber optic,Yes,0,0,0,1,1,Month-to-month,1,Electronic check,99.05,3554.6,0
6670,4075-WKNIU,Female,0,1,1,0,1,Yes,DSL,No,1,1,1,1,0,Two year,0,Mailed check,73.35, ,0
6671,5090-EMGTC,Female,0,1,0,59,1,No,Fiber optic,No,1,0,1,1,1,Two year,1,Mailed check,100.05,6034.85,0
6672,2346-CZYIL,Male,0,0,0,27,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.35,531.6,0
6673,3798-EPWRR,Female,1,0,0,2,1,No,DSL,No,0,0,0,0,0,Month-to-month,0,Electronic check,43.95,85.1,0
6674,6258-NGCNG,Male,0,0,0,7,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,23.5,173,0
6675,4186-ZBUEW,Female,0,0,0,36,1,Yes,DSL,No,1,0,1,0,1,One year,1,Mailed check,70.7,2511.95,0
6676,5274-XHAKY,Female,0,1,1,41,1,Yes,Fiber optic,Yes,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),94.3,3893.6,0
6677,1442-BQPVU,Female,0,0,0,13,0,No phone service,DSL,No,1,0,0,0,0,Month-to-month,0,Electronic check,29.15,357.15,0
6678,3978-YNKDD,Male,0,0,1,19,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.85,467.5,0
6679,4940-KHCWD,Female,0,1,0,60,0,No phone service,DSL,Yes,1,0,1,0,0,Two year,0,Bank transfer (automatic),37.7,2288.7,0
6680,9412-ARGBX,Female,0,0,1,48,1,No,Fiber optic,No,1,1,1,1,0,Two year,1,Mailed check,95.5,4627.85,1
6681,1389-CXMLU,Male,1,0,0,3,1,Yes,Fiber optic,No,0,1,0,1,0,Month-to-month,0,Electronic check,91.05,289.1,1
6682,9589-ABEPT,Male,0,1,0,69,1,Yes,Fiber optic,No,1,0,1,1,0,Two year,1,Mailed check,92.45,6460.55,0
6683,9388-ZEYVT,Male,0,0,0,43,0,No phone service,DSL,No,0,1,1,0,1,One year,0,Electronic check,44.15,1931.3,0
6684,0305-SQECB,Female,0,0,1,11,0,No phone service,DSL,Yes,0,0,1,0,0,One year,1,Mailed check,36.05,402.6,0
6685,7605-SNLQG,Female,0,1,0,45,1,No,DSL,No,0,1,0,0,0,Month-to-month,1,Credit card (automatic),50.25,2221.55,0
6686,4670-TABXH,Male,0,1,0,72,1,Yes,Fiber optic,No,1,1,1,1,1,Two year,1,Credit card (automatic),109.75,7758.9,0
6687,5561-NWEVX,Female,1,1,0,2,1,Yes,Fiber optic,No,0,1,0,0,0,Month-to-month,0,Electronic check,79.2,172.85,1
6688,0064-SUDOG,Female,0,1,1,12,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.3,224.5,0
6689,8561-NMTBD,Female,0,1,1,67,1,Yes,Fiber optic,No,1,1,1,1,1,One year,1,Credit card (automatic),112.35,7388.45,0
6690,5161-XEUVX,Male,0,1,0,37,1,Yes,Fiber optic,No,0,1,1,1,0,Two year,0,Mailed check,94.3,3460.95,0
6691,8292-FRFZQ,Female,0,0,0,39,0,No phone service,DSL,Yes,1,0,1,0,0,One year,0,Bank transfer (automatic),41.15,1700.9,0
6692,8591-NXRCV,Female,0,0,0,41,1,Yes,DSL,Yes,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),74.65,3090.65,0
6693,7895-VONWT,Female,0,0,0,25,0,No phone service,DSL,No,0,1,0,1,1,Month-to-month,1,Electronic check,48.25,1293.8,0
6694,4526-RMTLL,Male,0,1,1,8,1,Yes,DSL,Yes,1,0,1,0,1,Two year,1,Credit card (automatic),76.15,645.8,0
6695,6253-GNHWH,Female,0,1,1,71,1,Yes,DSL,Yes,1,1,1,0,0,Two year,0,Mailed check,71.1,5224.95,0
6696,4566-NECEV,Male,0,0,0,5,1,Yes,Fiber optic,No,1,1,0,0,1,Month-to-month,0,Electronic check,96.55,500.1,0
6697,8080-POTJR,Female,0,0,0,30,1,Yes,DSL,Yes,0,1,0,1,1,One year,1,Credit card (automatic),79.3,2427.1,0
6698,6906-MPARY,Male,0,0,0,40,1,No,Fiber optic,No,1,0,1,0,1,One year,1,Credit card (automatic),89.6,3488.15,0
6699,3662-FXJFO,Female,0,0,0,54,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.5,1035.7,0
6700,8107-RZLNV,Male,0,1,0,72,1,Yes,Fiber optic,No,1,1,0,1,1,Two year,1,Bank transfer (automatic),106.3,7565.35,0
6701,0516-OOHAR,Male,0,1,1,28,1,No,Fiber optic,No,1,1,0,1,1,One year,0,Bank transfer (automatic),100.35,2799,0
6702,2027-CWDNU,Male,0,1,1,18,1,No,Fiber optic,No,0,0,1,0,1,Month-to-month,1,Electronic check,85.6,1601.5,0
6703,2737-WFVYW,Female,0,0,0,2,0,No phone service,DSL,No,0,0,0,1,1,Month-to-month,1,Electronic check,45.25,85.5,1
6704,9912-OMZDS,Female,0,1,1,59,1,Yes,Fiber optic,No,1,1,0,1,1,One year,1,Electronic check,106.15,6256.2,0
6705,3733-ZEECP,Male,0,1,1,22,1,No,DSL,No,0,0,1,0,0,Month-to-month,1,Electronic check,51.1,1232.9,0
6706,7878-RTCZG,Female,0,0,0,1,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,19.9,0
6707,2452-MRMZF,Female,1,1,0,72,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.7,1937.4,0
6708,2272-QAGFO,Female,1,0,0,14,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,74.3,1096.25,1
6709,7103-IPXPJ,Male,0,1,0,50,1,Yes,Fiber optic,No,0,0,1,1,1,One year,0,Electronic check,99.4,5059.75,0
6710,4342-HFXWS,Female,0,1,1,48,1,No,DSL,Yes,0,1,1,1,0,One year,0,Bank transfer (automatic),69.7,3023.65,0
6711,3545-CNWRG,Female,0,1,1,49,1,Yes,Fiber optic,No,1,0,0,1,1,Month-to-month,1,Electronic check,98.35,4889.2,0
6712,1785-BPHTP,Male,0,1,1,28,1,No,Fiber optic,No,0,1,0,1,0,Month-to-month,0,Electronic check,85.45,2289.9,0
6713,4989-LIXVT,Male,1,0,0,68,1,Yes,Fiber optic,No,1,1,0,0,1,Month-to-month,1,Electronic check,95.9,6503.2,0
6714,7315-WYOAW,Male,0,0,0,13,1,Yes,Fiber optic,No,0,0,1,1,1,Month-to-month,0,Electronic check,100.75,1313.25,0
6715,1173-XZPYF,Female,0,0,0,11,1,Yes,Fiber optic,No,0,1,0,1,0,Month-to-month,1,Electronic check,89.2,990.3,0
6716,9850-OWRHQ,Female,0,1,0,3,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.1,228,1
6717,3768-NLUBH,Male,1,1,0,57,1,Yes,Fiber optic,No,0,1,0,1,1,Month-to-month,0,Electronic check,100.6,5746.15,1
6718,8676-TRMJS,Male,0,0,0,3,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Mailed check,75.0,209.1,1
6719,2509-TFPJU,Male,0,1,0,72,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.75,1864.2,0
6720,9530-GRMJG,Male,0,1,1,70,1,Yes,DSL,No,1,1,1,1,1,Two year,1,Electronic check,84.1,5979.7,0
6721,6898-RBTLU,Female,0,1,1,49,1,Yes,DSL,No,1,0,1,1,1,Two year,0,Bank transfer (automatic),79.3,3902.45,0
6722,5481-NTDOH,Female,1,1,0,67,1,Yes,Fiber optic,Yes,0,1,0,1,1,One year,1,Credit card (automatic),107.05,7142.5,0
6723,2068-WWXQZ,Male,0,0,0,46,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.05,902,0
6724,7359-SSBJK,Female,1,0,0,64,1,No,DSL,Yes,1,0,1,1,0,Two year,1,Credit card (automatic),70.2,4481,1
6725,2061-VVFST,Female,0,1,0,37,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.5,805.2,0
6726,0685-MLYYM,Female,1,0,0,2,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Electronic check,70.75,154.85,1
6727,0749-IRGQE,Female,1,1,0,13,0,No phone service,DSL,No,0,0,0,1,1,Month-to-month,0,Electronic check,45.3,528.45,0
6728,2380-DAMQP,Female,0,1,0,72,1,Yes,Fiber optic,Yes,1,1,1,1,1,Two year,0,Electronic check,115.15,8349.7,0
6729,2256-YLYLP,Male,0,1,1,68,1,No,DSL,No,0,1,1,1,1,Two year,1,Bank transfer (automatic),72.95,4953.25,0
6730,1272-ILHFG,Male,0,1,1,15,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.65,332.65,0
6731,0164-XAIRP,Female,0,0,0,24,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.55,470.2,0
6732,5666-CYCYZ,Female,0,0,0,24,1,Yes,Fiber optic,No,0,0,1,0,1,Month-to-month,1,Electronic check,89.55,2259.35,0
6733,4011-ARPHK,Male,0,0,0,27,1,No,DSL,Yes,0,0,0,0,0,Month-to-month,0,Mailed check,50.35,1411.35,0
6734,8182-PNAGI,Male,0,0,0,12,1,No,DSL,No,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),50.25,593.75,1
6735,6365-HITVU,Female,0,1,1,71,1,No,DSL,Yes,1,1,1,1,1,Two year,0,Credit card (automatic),87.25,6328.7,0
6736,7558-IMLMT,Male,0,1,1,67,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.8,1411.9,0
6737,9488-FYQAU,Female,0,1,0,63,1,Yes,Fiber optic,No,1,1,1,1,1,Two year,1,Bank transfer (automatic),109.25,6841.4,0
6738,3590-TCXTB,Male,0,0,0,1,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,20.35,0
6739,6994-KERXL,Male,0,0,0,4,1,No,DSL,No,0,0,0,0,1,Month-to-month,1,Electronic check,55.9,238.5,0
6740,7957-RYHQD,Female,1,0,0,40,1,No,Fiber optic,Yes,1,0,0,0,0,Month-to-month,1,Credit card (automatic),79.2,3233.85,1
6741,2180-DXNEG,Female,0,0,0,12,1,No,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Electronic check,96.0,1062.1,1
6742,1960-UOTYM,Male,0,1,1,52,1,No,DSL,Yes,1,1,0,1,1,Two year,0,Electronic check,79.2,4016.3,0
6743,2740-JFBOK,Male,0,0,0,10,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,24.0,226.55,0
6744,6500-JVEGC,Male,0,0,0,68,1,Yes,Fiber optic,Yes,1,1,0,1,0,One year,0,Bank transfer (automatic),101.35,7110.75,0
6745,5515-AKOAJ,Female,0,0,0,54,1,Yes,Fiber optic,No,0,0,1,1,1,Month-to-month,1,Electronic check,100.1,5440.9,1
6746,8976-OQHGT,Female,0,1,1,4,1,No,DSL,No,1,0,1,0,0,Month-to-month,0,Mailed check,56.5,235.1,1
6747,5245-VDBUR,Female,0,1,0,52,0,No phone service,DSL,Yes,0,1,0,0,0,One year,0,Mailed check,35.45,1958.95,0
6748,6230-BSUXY,Female,1,0,0,1,1,No,Fiber optic,No,0,1,0,0,1,Month-to-month,1,Electronic check,85.0,85,1
6749,8469-SNFFH,Male,0,1,0,70,1,Yes,DSL,Yes,1,1,1,1,0,One year,0,Bank transfer (automatic),79.4,5528.9,0
6750,2144-ESWKO,Male,0,0,0,43,0,No phone service,DSL,Yes,0,1,0,0,0,One year,1,Credit card (automatic),35.2,1463.7,0
6751,1241-FPMOF,Male,0,0,0,52,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.65,1025.05,0
6752,9928-BZVLZ,Female,0,0,0,12,0,No phone service,DSL,Yes,0,1,1,0,1,Two year,0,Mailed check,49.85,552.1,0
6753,4114-QMKVN,Female,0,1,1,56,1,Yes,DSL,Yes,1,0,0,0,1,One year,0,Bank transfer (automatic),68.75,3815.4,0
6754,2775-SEFEE,Male,0,0,1,0,1,Yes,DSL,Yes,1,0,1,0,0,Two year,1,Bank transfer (automatic),61.9, ,0
6755,9003-CPATH,Male,0,0,0,42,1,Yes,Fiber optic,No,0,1,0,0,0,Month-to-month,0,Electronic check,79.9,3313.4,0
6756,1754-GKYPY,Male,1,1,0,22,1,No,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),89.75,1938.9,0
6757,5294-CDGWY,Male,0,1,1,51,0,No phone service,DSL,Yes,1,1,0,1,1,One year,0,Electronic check,59.3,3014.65,1
6758,7956-XQWGU,Male,0,0,0,27,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.4,460.25,0
